CODGEO;LIBGEO;Loyer prédit en euros par m²;Code département
22016;Île-de-Bréhat;8.97670873268001;22
22214;Plouézec;8.97670873268001;22
22162;Paimpol;9.51514549583461;22
22086;Kerfot;8.97670873268001;22
22233;Plourivo;8.97670873268001;22
22109;Lanloup;8.97670873268001;22
22210;Ploubazlanec;8.97670873268001;22
44055;La Baule-Escoublac;13.7673695878439;44
44151;Saint-André-des-Eaux;11.620095696648;44
44132;Pornichet;13.225516918545;44
29210;Plouvorn;7.80915333636012;29
29111;Lanhouarneau;7.77970326447747;29
29105;Landivisiau;8.46167110663253;29
29128;Loc-Eguiner;7.77970326447747;29
29187;Plougar;7.77970326447747;29
29244;Saint-Derrien;7.77970326447747;29
29271;Saint-Vougay;7.77970326447747;29
29213;Plouzévédé;7.77970326447747;29
29148;Mespaul;7.77970326447747;29
29211;Plouyé;7.28088871382611;29
29054;La Feuillée;7.28088871382611;29
29261;Saint-Rivoal;7.28088871382611;29
29115;Lannédern;7.28088871382611;29
29175;Plonévez-du-Faou;7.28088871382611;29
29036;Collorec;7.28088871382611;29
29141;Loqueffret;7.28088871382611;29
29033;Le Cloître-Pleyben;7.28088871382611;29
29162;Pleyben;8.15727485134285;29
29016;Brasparts;7.28088871382611;29
29018;Brennilis;7.28088871382611;29
35185;Montautour;6.79243265718668;35
35232;Princé;6.79243265718668;35
22278;Saint-Brieuc;9.58636829279404;22
29011;Bohars;10.7314534611598;29
29019;Brest;10.9006054683164;29
35132;Hirel;9.62910109786767;35
35299;Saint-Méloir-des-Ondes;10.7356204052566;35
35361;Le Vivier-sur-Mer;9.62910109786767;35
35186;Mont-Dol;9.62910109786767;35
35010;Baguer-Pican;9.62910109786767;35
35255;Saint-Benoît-des-Ondes;9.62910109786767;35
35116;La Fresnais;9.80061412854851;35
35078;Cherrueix;9.62910109786767;35
35236;Redon;9.09043582664904;35
56011;Béganne;8.35526889077931;56
56028;Caden;8.35526889077931;56
56212;Saint-Dolay;8.4235990118552;56
56194;Rieux;7.85359228988871;56
56250;Théhillac;8.35526889077931;56
44185;Saint-Nicolas-de-Redon;8.55859123001158;44
22347;Trédarzec;8.70429282293193;22
22166;Penvénan;9.22837661244394;22
22218;Plougrescant;8.70429282293193;22
22195;Pleubian;8.70429282293193;22
22264;La Roche-Jaudy;7.81561804533283;22
22379;Trévou-Tréguignec;8.70429282293193;22
22085;Kerbors;8.70429282293193;22
22383;Troguéry;8.70429282293193;22
22152;Minihy-Tréguier;8.70429282293193;22
22362;Tréguier;8.70429282293193;22
22221;Plouguiel;8.70429282293193;22
56213;Saint-Gérand-Croixanvec;8.05057683841956;56
22314;Saint-Maudan;8.05057683841956;22
56178;Pontivy;9.06612057197898;56
56146;Neulliac;8.05057683841956;56
56093;Kergrist;8.05057683841956;56
56215;Saint-Gonnery;8.05057683841956;56
29091;Kerlouan;8.54984357890962;29
29094;Kernouës;8.54984357890962;29
29093;Kernilis;8.54984357890962;29
29077;Guissény;8.54984357890962;29
29055;Le Folgoët;9.39469406869078;29
29124;Lesneven;9.07747446012104;29
22026;Calorguen;9.07094090887229;22
22274;Saint-André-des-Eaux;9.07094090887229;22
22385;La Vicomté-sur-Rance;9.07094090887229;22
22050;Dinan;9.52785032518246;22
22118;Lanvallay;9.25815551657675;22
22339;Taden;9.34548561417184;22
35056;La Chapelle-aux-Filtzméens;9.74525685245471;35
35094;Dingé;9.74525685245471;35
35128;Guipel;9.74525685245471;35
35265;Saint-Domineuc;9.74525685245471;35
35233;Québriac;9.74525685245471;35
35148;Lanrigan;9.74525685245471;35
35337;Tinténiac;10.3146256070376;35
44111;Notre-Dame-des-Landes;9.7990914164667;44
44062;Le Gâvre;8.79643730467492;44
44023;Bouvron;9.3396787339188;44
44224;La Grigonnais;9.16632702277497;44
44015;Blain;9.50786420926788;44
56013;Belz;10.5916797392628;56
56119;Locoal-Mendon;11.0661070263973;56
56096;Landaul;10.5916797392628;56
56097;Landévant;10.5285089267847;56
56101;Languidic;9.85079986986555;56
56177;Pluvigner;10.2019456450024;56
44009;Basse-Goulaine;12.3391142638371;44
44169;Saint-Julien-de-Concelles;11.1521320987286;44
44043;Clisson;10.4935861214316;44
29272;Saint-Yvi;9.87121431403687;29
29146;Melgven;9.87121431403687;29
29051;Ergué-Gabéric;10.5896944203296;29
29049;Elliant;9.08720953918469;29
44012;La Bernerie-en-Retz;10.8527265046934;44
44131;Pornic;11.1146955766897;44
56106;Larmor-Baden;13.6682997708418;56
56008;Baden;13.7243708403875;56
56003;Arradon;14.5660957955314;56
56167;Plougoumelen;12.8603382517104;56
56251;Theix-Noyalo;11.478489285582;56
56084;Le Hézo;11.7682311871582;56
56243;Séné;13.0481144285187;56
35294;Sainte-Marie;8.39055220935434;35
56223;Saint-Jean-la-Poterie;8.18764593095808;56
56232;Saint-Perreux;8.18764593095808;56
56044;Cournon;8.18764593095808;56
35013;Bains-sur-Oust;8.38474568622013;35
56225;Saint-Léry;8.99625912239073;56
56227;Saint-Malo-des-Trois-Fontaines;8.99625912239073;56
56145;Néant-sur-Yvel;8.99625912239073;56
56043;Concoret;8.99625912239073;56
56080;Guilliers;8.99625912239073;56
56006;Augan;9.30372616043049;56
56032;Campénéac;9.15973248802647;56
56127;Mauron;9.1209534347046;56
56068;La Grée-Saint-Laurent;8.99625912239073;56
56122;Loyat;8.99625912239073;56
56256;Tréhorenteuc;8.99625912239073;56
35106;Ercé-en-Lamée;7.95044074755794;35
35316;Saint-Sulpice-des-Landes;7.95044074755794;35
35012;Bain-de-Bretagne;8.89049085101971;35
56126;Marzan;10.1670500263888;56
56077;Le Guerno;10.0965893154889;56
56153;Péaule;9.43097525156701;56
56147;Nivillac;10.2539772838402;56
56195;La Roche-Bernard;10.0965893154889;56
22388;Vildé-Guingalan;9.06914516908406;22
22280;Saint-Carné;9.06914516908406;22
22003;Aucaleuc;9.06914516908406;22
22082;Le Hinglé;9.06914516908406;22
22364;Trélivan;9.29638834420033;22
22315;Saint-Maudez;9.06914516908406;22
22008;Bobital;9.06914516908406;22
22259;Quévert;9.62972701335289;22
35091;Le Crouais;9.19888982490661;35
35305;Saint-Péran;9.19888982490661;35
35351;Le Verger;9.19888982490661;35
35340;Treffendel;9.19888982490661;35
35133;Iffendic;9.50889045588021;35
35302;Saint-Onen-la-Chapelle;9.19888982490661;35
35319;Saint-Thurial;9.19888982490661;35
35187;Monterfil;9.19888982490661;35
35134;Les Iffs;9.4849315284622;35
35120;Gévezé;10.858277426477;35
35058;La Chapelle-Chaussée;9.4849315284622;35
35146;Langouet;9.4849315284622;35
35050;Cardroc;9.4849315284622;35
35276;Saint-Gondran;9.4849315284622;35
35317;Saint-Symphorien;9.4849315284622;35
35130;Hédé-Bazouges;9.4849315284622;35
35258;Saint-Brieuc-des-Iffs;9.4849315284622;35
56039;La Chapelle-Neuve;8.90058082749182;56
56031;Camors;8.94892596140739;56
56188;Quistinic;8.90058082749182;56
56010;Baud;9.53190577613789;56
35284;Saint-Jouan-des-Guérets;11.1239637864493;35
35049;Cancale;10.5613530382945;35
35263;Saint-Coulomb;10.9015967709195;35
35288;Saint-Malo;12.0250489059167;35
35211;Paimpont;7.37998694539336;35
35201;Muel;7.37998694539336;35
35297;Saint-Méen-le-Grand;8.12838774138505;35
35277;Saint-Gonlay;7.37998694539336;35
35117;Gaël;7.37998694539336;35
35290;Saint-Malon-sur-Mel;7.37998694539336;35
35026;Bléruais;7.37998694539336;35
35295;Saint-Maugan;7.37998694539336;35
35071;Le Châtellier;7.63193164042795;35
35310;Saint-Sauveur-des-Landes;7.63193164042795;35
35282;Rives-du-Couesnon;7.67296543842993;35
35355;Vieux-Vy-sur-Couesnon;7.63193164042795;35
35326;Sens-de-Bretagne;8.26287799700636;35
35273;Saint-Germain-en-Coglès;7.55369250415442;35
35292;Saint-Marc-le-Blanc;7.63193164042795;35
35304;Saint-Ouen-des-Alleux;7.63193164042795;35
35336;Le Tiercent;7.63193164042795;35
35244;Romazy;7.63193164042795;35
56065;Gourhel;8.79231548841049;56
56202;Saint-Abraham;8.79231548841049;56
56035;Caro;8.79231548841049;56
56139;Montertelot;8.79231548841049;56
56165;Ploërmel;9.38422836878432;56
44156;Corcoué-sur-Logne;9.8671819702623;44
35038;Bréal-sous-Vitré;7.75735243074705;35
35183;Mondevert;7.75735243074705;35
35217;Le Pertre;7.75735243074705;35
56198;Rohan;8.56484932639347;56
56144;Évellys;8.86037912668709;56
56103;Lantillac;8.56484932639347;56
56072;Gueltas;8.56484932639347;56
56190;Réguiny;8.97874556871679;56
56189;Radenac;8.56484932639347;56
56092;Kerfourn;8.56484932639347;56
56160;Pleugriffet;8.56484932639347;56
29085;Île-Tudy;9.94801800587014;29
29165;Plobannalec-Lesconil;9.94801800587014;29
29220;Pont-l'Abbé;10.3294134780769;29
29072;Guilvinec;9.94801800587014;29
29158;Penmarch;9.94801800587014;29
29252;Saint-Jean-Trolimon;9.94801800587014;29
29037;Combrit;11.0359473998729;29
29284;Treffiagat;9.94801800587014;29
29292;Tréguennec;9.94801800587014;29
29171;Plomeur;9.94801800587014;29
29135;Loctudy;9.94801800587014;29
56108;Larré;9.28802961231963;56
56135;Molac;9.28802961231963;56
56184;Questembert;9.84556677869939;56
56261;La Vraie-Croix;9.28802961231963;56
22023;Bulat-Pestivien;7.23941362128617;22
29013;Botmeur;7.23941362128617;29
22025;Callac;7.05752749555633;22
29202;Plounéour-Ménez;7.23941362128617;29
22072;Gurunhuel;7.23941362128617;22
29034;Le Cloître-Saint-Thégonnec;7.23941362128617;29
22328;Saint-Servais;7.23941362128617;22
22249;Pont-Melvez;7.23941362128617;22
29007;Berrien;7.23941362128617;29
29114;Lannéanou;7.23941362128617;29
22031;Carnoët;7.23941362128617;22
22243;Plusquellec;7.23941362128617;22
29262;Saint-Sauveur;7.23941362128617;29
29275;Scrignac;7.23941362128617;29
29038;Commana;7.23941362128617;29
29027;Châteauneuf-du-Faou;8.45191370682758;29
29102;Landeleau;8.37496405953826;29
29291;Trégourez;8.37496405953826;29
29125;Leuhan;8.37496405953826;29
29110;Langolen;8.37496405953826;29
29281;Tourch;8.37496405953826;29
29041;Coray;8.37496405953826;29
29107;Landudal;8.37496405953826;29
29122;Laz;8.37496405953826;29
29278;Spézet;8.37496405953826;29
22112;Lannebert;8.63263041664484;22
22065;Goudelin;8.15545924851326;22
22117;Lantic;8.63263041664484;22
22121;Lanvollon;8.89749443136985;22
22378;Trévérec;8.63263041664484;22
22063;Gommenec'h;8.63263041664484;22
22232;Plourhan;8.63263041664484;22
22177;Pléguien;8.63263041664484;22
22293;Saint-Gilles-les-Bois;8.63263041664484;22
29029;Cléden-Poher;7.53468062706351;29
29152;Motreff;7.53468062706351;29
22157;Le Moustoir;7.53468062706351;22
29024;Carhaix-Plouguer;7.86402652750118;29
29227;Poullaouen;7.53468062706351;29
22351;Treffrin;7.53468062706351;22
29081;Huelgoat;7.53468062706351;29
29089;Kergloff;7.53468062706351;29
29205;Plounévézel;7.53468062706351;29
56152;Le Palais;12.0282319703839;56
56241;Sauzon;12.0282319703839;56
56168;Plouharnel;12.0282319703839;56
56055;Étel;12.0282319703839;56
56009;Bangor;12.0282319703839;56
56114;Locmaria;12.0282319703839;56
56054;Erdeven;11.3738171768994;56
56086;Île-d'Houat;12.0282319703839;56
56161;Ploemel;11.5461165849027;56
56186;Quiberon;12.0282319703839;56
56234;Saint-Pierre-Quiberon;12.0282319703839;56
35066;Chartres-de-Bretagne;10.9655486184438;35
35281;Saint-Jacques-de-la-Lande;11.2712026347832;35
35047;Bruz;10.9087911401074;35
35200;Moutiers;8.61231342049277;35
35014;Bais;8.81144272311788;35
35272;Saint-Germain-du-Pinel;8.61231342049277;35
35350;Vergéal;8.61231342049277;35
35109;Étrelles;9.51310272163525;35
35008;Availles-sur-Seiche;8.61231342049277;35
35097;Domalain;8.61231342049277;35
35325;La Selle-Guerchaise;8.61231342049277;35
44016;La Boissière-du-Doré;8.11316798308201;44
35229;Pocé-les-Bois;8.75047307245678;35
35338;Torcé;8.75047307245678;35
35096;Domagné;9.23168637149326;35
35252;Saint-Aubin-des-Landes;8.75047307245678;35
35087;Cornillé;8.75047307245678;35
35161;Louvigné-de-Bais;8.75047307245678;35
35052;Champeaux;8.75047307245678;35
35360;Vitré;9.81236200320655;35
44162;Saint-Herblain;12.8140453687277;44
56112;Lizio;8.64289295823755;56
56197;Val d'Oust;8.74393622668315;56
56254;Trédion;8.64289295823755;56
56019;Billio;8.64289295823755;56
56244;Sérent;8.81172353026736;56
56172;Plumelec;8.90970872089951;56
56079;Guillac;8.64289295823755;56
44081;Legé;8.66959462277639;44
56240;Sarzeau;11.8940054968934;56
56214;Saint-Gildas-de-Rhuys;12.0250065132027;56
56087;Île-aux-Moines;12.0250065132027;56
56052;Damgan;12.0250065132027;56
56252;Le Tour-du-Parc;12.0250065132027;56
56085;Hœdic;12.0250065132027;56
56088;Île-d'Arz;12.0250065132027;56
56005;Arzon;12.0250065132027;56
44035;La Chapelle-sur-Erdre;12.2674044316621;44
44201;Sucé-sur-Erdre;11.8192559687974;44
44200;Soulvache;8.05688501804381;44
35140;Lalleu;8.05688501804381;35
44197;Sion-les-Mines;8.00393760965163;44
35089;La Couyère;8.05688501804381;35
44148;Ruffigné;8.05688501804381;44
35335;Thourie;8.05688501804381;35
44193;Saint-Vincent-des-Landes;8.05688501804381;44
35332;Teillay;8.05688501804381;35
35262;Sainte-Colombe;8.05688501804381;35
44086;Lusanger;8.05688501804381;44
44145;Rouans;10.177086472163;44
44133;Port-Saint-Père;10.4948972778411;44
44220;Vue;10.2541370307822;44
44039;Cheix-en-Retz;10.2541370307822;44
44120;Le Pellerin;10.7248488437353;44
44068;Guenrouet;8.87863616663563;44
44152;Sainte-Anne-sur-Brivet;9.17623124313435;44
44128;Plessé;8.75824382849822;44
44139;Quilly;8.87863616663563;44
35142;Landéan;6.93359053870593;35
35162;Louvigné-du-Désert;7.25958678114163;35
35190;Monthault;6.93359053870593;35
35174;Mellé;6.93359053870593;35
35157;Le Loroux;6.93359053870593;35
35018;La Bazouge-du-Désert;6.93359053870593;35
35271;Saint-Georges-de-Reintembault;6.93359053870593;35
35198;Moulins;8.47983265199177;35
35108;Essé;8.47983265199177;35
35220;Piré-Chancé;8.97038797718527;35
35002;Amanlis;8.47983265199177;35
35088;Corps-Nuds;9.38422798941347;35
35028;Boistrudan;8.47983265199177;35
56253;Tréal;7.7575615471607;56
56218;Saint-Gravé;7.7575615471607;56
56230;Saint-Nicolas-du-Tertre;7.7575615471607;56
56061;La Gacilly;8.26036986051787;56
56229;Saint-Martin-sur-Oust;7.7575615471607;56
56060;Les Fougerêts;7.7575615471607;56
56196;Rochefort-en-Terre;8.49030792464516;56
56159;Pleucadeuc;8.49030792464516;56
56228;Saint-Marcel;8.49030792464516;56
56171;Pluherlin;8.49030792464516;56
56224;Saint-Laurent-sur-Oust;8.49030792464516;56
56124;Malestroit;9.08720840504443;56
56211;Saint-Congard;8.49030792464516;56
56133;Missiriac;8.49030792464516;56
56123;Malansac;8.82177299401389;56
29185;Plouescat;9.7478884784928;29
29030;Cléder;9.48764068029388;29
29285;Tréflaouénan;9.19975305530345;29
29192;Plougoulm;9.19975305530345;29
29301;Trézilidé;9.19975305530345;29
29276;Sibiril;9.19975305530345;29
29254;Saint-Martin-des-Champs;9.16990113182577;29
29131;Locmélar;8.20144975287545;29
29266;Saint-Thégonnec Loc-Eguiner;8.36295430544511;29
29010;Bodilis;8.20144975287545;29
29074;Guimiliau;8.20144975287545;29
29207;Plourin-lès-Morlaix;8.79412813023024;29
29163;Pleyber-Christ;8.16684602277752;29
29193;Plougourvest;8.20144975287545;29
29097;Lampaul-Guimiliau;8.04973117162434;29
29180;Ploudiry;8.20144975287545;29
29191;Plougonven;8.20144975287545;29
56205;Saint-Armel;10.5518727531321;56
56002;Ambon;10.5132785856939;56
56018;Billiers;10.5518727531321;56
56248;Surzur;10.5041685986526;56
56259;La Trinité-Surzur;10.5438856344054;56
35126;Guichen;10.6785104790889;35
35033;Bourg-des-Comptes;10.1303406959136;35
35139;Laillé;11.2423053040205;35
35346;Trimer;9.34200924669582;35
35318;Saint-Thual;9.34200924669582;35
35184;Montauban-de-Bretagne;10.2138499582841;35
35156;Longaulnay;9.34200924669582;35
35027;Boisgervilly;9.34200924669582;35
35320;Saint-Uniac;9.34200924669582;35
35060;La Chapelle du Lou du Lac;9.34200924669582;35
35143;Landujan;9.34200924669582;35
35234;Quédillac;9.34200924669582;35
35307;Saint-Pern;9.34200924669582;35
22036;La Chapelle-Blanche;9.34200924669582;22
56109;Lauzach;9.83345637965355;56
56149;Noyal-Muzillac;9.59369400491313;56
56111;Limerzel;9.83345637965355;56
56143;Muzillac;10.7349966348942;56
29080;Hôpital-Camfrout;9.29442196494292;29
29043;Daoulas;9.29442196494292;29
29270;Saint-Urbain;9.29442196494292;29
29137;Logonna-Daoulas;9.29442196494292;29
29078;Hanvec;9.29442196494292;29
29240;Rosnoën;9.29442196494292;29
29086;Irvillac;9.29442196494292;29
29286;Tréflévénez;9.29442196494292;29
29053;Le Faou;9.20506232534169;29
56246;Le Sourn;8.56392541224372;56
56125;Malguénac;8.56392541224372;56
56237;Saint-Thuriau;8.56392541224372;56
56074;Guénin;8.59352263995067;56
56151;Noyal-Pontivy;8.50267581309085;56
56173;Pluméliau-Bieuzy;8.5944271152134;56
44138;Puceul;8.99179177758473;44
44113;Nozay;9.18721750593452;44
44214;Vay;8.87297131706906;44
44091;Marsac-sur-Don;8.22153024227977;44
56162;Ploemeur;12.4068696053055;56
56069;Groix;12.2201977872307;56
56107;Larmor-Plage;13.5344378869283;56
29233;Quimperlé;10.6541093387757;29
29147;Mellac;10.4963412657115;29
29300;Le Trévoux;10.2619053383193;29
29217;Pont-Aven;10.2619053383193;29
29297;Tréméven;10.2619053383193;29
29236;Riec-sur-Bélon;10.2500854731462;29
35330;Taillis;7.74211119290402;35
35170;Mecé;7.74211119290402;35
35347;Val-d'Izé;7.9714864296106;35
35260;Saint-Christophe-des-Bois;7.74211119290402;35
35086;Combourtillé;7.74211119290402;35
35015;Balazé;7.98392570976388;35
35194;Montreuil-sous-Pérouse;7.74211119290402;35
35025;Billé;7.74211119290402;35
35141;Landavran;7.74211119290402;35
35029;Bonnemain;8.86038146315421;35
35085;Combourg;9.53401335803058;35
35092;Cuguen;8.20734807043227;35
35329;Sougeal;8.20734807043227;35
35222;Pleine-Fougères;8.20734807043227;35
35339;Trans-la-Forêt;8.20734807043227;35
35044;Broualan;8.20734807043227;35
35354;Vieux-Viel;8.20734807043227;35
35019;Bazouges-la-Pérouse;8.20734807043227;35
22228;Plounévez-Moëdec;9.96749501923598;22
22227;Plounérin;9.96749501923598;22
22119;Lanvellec;9.96749501923598;22
29073;Guimaëc;9.96749501923598;29
22387;Le Vieux-Marché;9.96749501923598;22
22366;Trémel;9.96749501923598;22
22207;Plouaret;10.1173502785834;22
29133;Locquirec;9.96749501923598;29
29183;Plouégat-Moysan;9.96749501923598;29
22194;Plestin-les-Grèves;10.4879604432643;22
44088;Maisdon-sur-Sèvre;9.58353352819554;44
44002;Aigrefeuille-sur-Maine;10.5096358770858;44
44037;Château-Thébaud;9.99309015498064;44
56071;Guéhenno;8.32890171390776;56
56051;Cruguel;8.32890171390776;56
56070;Guégon;7.96868624854774;56
56249;Taupont;8.83209737893234;56
56027;Buléon;8.32890171390776;56
56236;Saint-Servant;8.32890171390776;56
56050;La Croix-Helléan;8.32890171390776;56
56082;Helléan;8.32890171390776;56
56091;Josselin;8.32890171390776;56
35176;Guipry-Messac;8.73699793435764;35
35202;La Noë-Blanche;8.55622228979332;35
35098;La Dominelais;8.27049429359589;35
35124;Grand-Fougeray;8.51686130995103;35
35155;Lohéac;8.55622228979332;35
35289;Saint-Malo-de-Phily;8.55622228979332;35
44206;Touvois;8.70409244099938;44
44157;Saint-Étienne-de-Mer-Morte;9.5675846946528;44
44083;La Limouzinière;9.75458482426515;44
29189;Plougastel-Daoulas;10.1671247839685;29
56057;Le Faouët;7.70531113060405;56
56081;Guiscriff;6.97578247491329;56
29250;Saint-Hernin;6.97578247491329;29
29249;Saint-Goazec;6.97578247491329;29
22137;Maël-Carhaix;6.97578247491329;22
56201;Le Saint;6.97578247491329;56
56066;Gourin;7.69327800876544;56
22373;Tréogan;6.97578247491329;22
22202;Plévin;6.97578247491329;22
22163;Paule;6.97578247491329;22
56199;Roudouallec;6.97578247491329;56
35107;Ercé-près-Liffré;9.12440850147658;35
35121;Gosné;8.52779753884633;35
35274;Saint-Germain-sur-Ille;9.12440850147658;35
35067;Chasné-sur-Illet;9.12440850147658;35
35251;Saint-Aubin-d'Aubigné;9.79244686732514;35
56001;Allaire;8.33543731126234;56
56216;Saint-Gorgon;7.95443669553659;56
56154;Peillac;7.95443669553659;56
